Day,Month,Year,Date,Latitude,Longitude,Site,Region,Region_Code,Record_Number,DENSITY
21,Oct,2021,Oct/21/2021,26.060331,-80.111457,MJ State Park,"*Broward, Florida, USA",FL,L673,0.00104
19,Oct,2021,Oct/19/2021,26.060185,-80.111504,MJ State Park,"*Broward, Florida, USA",FL,L674,0.00073
14,Oct,2021,Oct/14/2021,26.060274,-80.111417,MJ State Park,"*Broward, Florida, USA",FL,L675,0.00000
8,Oct,2021,Oct/8/2021,26.060421,-80.111518,MJ State Park,"*Broward, Florida, USA",FL,L676,0.00000
3,Oct,2021,Oct/3/2021,25.696807,-80.156005,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L677,0.00000
3,Oct,2021,Oct/3/2021,26.060306,-80.111474,MJ State Park,"*Broward, Florida, USA",FL,L678,0.00000
1,Oct,2021,Oct/1/2021,25.696864,-80.155939,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L679,0.00000
30,Aug,2021,Aug/30/2021,25.733937,-80.226963,Kennedy Park,"Miami, Florida, USA",FL,L680,0.00000
29,Aug,2021,Aug/29/2021,20.644829,-87.055334,Playa Del Carmen,"*Quintana Roo, Mexico",WC,L681,N/A
9,Aug,2021,Aug/9/2021,25.696871,-80.156231,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L682,0.00000
9,Aug,2021,Aug/9/2021,26.060405,-80.111357,MJ State Park,"*Broward, Florida, USA",FL,L683,0.00000
2,Aug,2021,Aug/2/2021,26.060259,-80.111368,MJ State Park,"*Broward, Florida, USA",FL,L684,0.00119
19,Jul,2021,Jul/19/2021,25.823419,-80.178463,Morningside Park,Florida,FL,L685,0.00000
7,Jul,2021,Jul/7/2021,25.697217,-80.156614,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L686,0.00043
5,Jul,2021,Jul/5/2021,25.696879,-80.156544,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L687,0.00056
26,Jun,2021,Jun/26/2021,25.888436,-80.121305,Bal Harbor,"Miami, Florida, USA",FL,L688,0.00146
22,Jun,2021,Jun/22/2021,26.11039,-80.121691,Sandbar,Florida,FL,L689,0.00146
21,Jun,2021,Jun/21/2021,25.695451,-80.156147,Silver Sands Beach Resort,Florida,FL,L690,0.00000
15,Jun,2021,Jun/15/2021,25.696852,-80.156059,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L691,0.00000
14,Jun,2021,Jun/14/2021,25.700279,-80.169217,Key Biscayne Yacht Club,"Key Biscayne, Miami, Florida, USA",FL,L692,0.00000
6,Oct,2018,Oct/6/2018,26.065711,-80.111073,MJ State Park (4/4),"*Broward, Florida, USA",FL,L693,0.00000
6,Oct,2018,Oct/6/2018,26.061225,-80.111362,MJ State Park (2/4),"*Broward, Florida, USA",FL,L694,0.00000
6,Oct,2018,Oct/6/2018,26.058889,-80.111592,MJ State Park (1/4),"*Broward, Florida, USA",FL,L695,0.00000
24,Jan,2019,Jan/24/2019,25.909778,-80.137298,FIU-BBC,"Miami, Florida, USA",FL,L696,0.00000
12,Aug,2018,Aug/12/2018,24.88263,-80.69078,"Robbie's Marina, Islamorada","Florida Keys, Florida, USA",FL,L697,0.00000
10,Jun,2021,Jun/10/2021,25.696887,-80.156175,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L698,0.00000
4,Jun,2021,Jun/4/2021,25.696906,-80.156413,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L699,0.00000
2,Jun,2021,Jun/2/2021,25.757562,-80.189302,Brickell Bay,"Miami, Florida, USA",FL,L700,0.00000
2,Jun,2021,Jun/2/2021,25.771537,-80.200301,Jose Marti Park,"Miami, Florida, USA",FL,L701,0.00000
29,May,2021,May/29/2021,25.696931,-80.156468,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L702,0.00000
25,May,2021,May/25/2021,25.69698,-80.15691,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L703,0.00000
23,May,2021,May/23/2021,25.696913,-80.156355,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L704,0.00000
21,May,2021,May/21/2021,25.714076,-80.157664,Crandon Park (North),"Key Biscayne, Miami, Florida, USA",FL,L705,0.00000
18,May,2021,May/18/2021,21.491845,-71.517483,East Bay,"South Caicos, TCI",BH,L706,0.00000
17,May,2021,May/17/2021,25.771582,-80.200267,Jose Marti Park,"Miami, Florida, USA",FL,L707,0.00073
12,May,2021,May/12/2021,25.696906,-80.156188,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L708,0.00000
10,May,2021,May/10/2021,25.696892,-80.155878,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L709,0.00014
6,May,2021,May/6/2021,25.696875,-80.156343,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L710,0.00010
4,May,2021,May/4/2021,25.696841,-80.155884,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L711,0.00000
30,Apr,2021,Apr/30/2021,25.696953,-80.155976,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L712,0.00000
2,Jan,2020,Jan/2/2020,15.092622,-83.308343,"Playa de la comunidad de Usibila, municipio de Villeda Morales, Depto. Gracias a Dios",Honduras,WC,L713,0.00000
28,Apr,2021,Apr/28/2021,25.696934,-80.156412,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L714,0.00000
27,Apr,2021,Apr/27/2021,25.698389,-80.156703,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L715,0.00000
24,Apr,2021,Apr/24/2021,26.060548,-80.111479,MJ State Park,"*Broward, Florida, USA",FL,L716,0.00000
23,Apr,2021,Apr/23/2021,25.696923,-80.156317,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L717,0.00000
8,Apr,2021,Apr/8/2021,25.696877,-80.156247,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L718,0.00000
7,Apr,2021,Apr/7/2021,25.696849,-80.156021,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L719,0.00000
6,Apr,2021,Apr/6/2021,25.696873,-80.155933,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L720,0.00000
5,Apr,2021,Apr/5/2021,20.644256,-87.055801,Playa del Carmen,"*Quintana Roo, Mexico",WC,L721,N/A
31,Mar,2021,Mar/31/2021,26.060407,-80.111477,MJ State Park,"*Broward, Florida, USA",FL,L722,0.00000
29,Mar,2021,Mar/29/2021,25.758117,-80.189085,Brickell Bay,"Miami, Florida, USA",FL,L723,0.00000
29,Mar,2021,Mar/29/2021,26.06044,-80.111403,MJ State Park,"*Broward, Florida, USA",FL,L724,0.00000
28,Mar,2021,Mar/28/2021,26.060295,-80.111428,MJ State Park,"*Broward, Florida, USA",FL,L725,0.00000
27,Mar,2021,Mar/27/2021,25.694844,-80.156336,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L726,0.00000
26,Mar,2021,Mar/26/2021,25.696786,-80.155912,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L727,0.00000
24,Mar,2021,Mar/24/2021,25.696749,-80.155828,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L728,0.00000
22,Mar,2021,Mar/22/2021,25.730881,-80.232756,Shake-A-Leg,"Miami, Florida, USA",FL,L729,0.00000
18,Mar,2021,Mar/18/2021,21.49149,-71.518299,East Bay,"South Caicos, TCI",BH,L730,0.00000
18,Mar,2021,Mar/18/2021,21.490808,-71.502853,Shark Bay,"South Caicos, TCI",BH,L731,0.00000
15,Mar,2021,Mar/15/2021,26.060342,-80.111469,MJ State Park,"*Broward, Florida, USA",FL,L732,0.00000
12,Mar,2021,Mar/12/2021,25.696838,-80.155902,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L733,0.00000
11,Mar,2021,Mar/11/2021,25.696836,-80.155982,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L734,0.00000
11,Mar,2021,Mar/11/2021,26.060354,-80.111523,MJ State Park,"*Broward, Florida, USA",FL,L735,0.00000
10,Mar,2021,Mar/10/2021,25.69705,-80.156059,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L736,0.00000
10,Mar,2021,Mar/10/2021,26.060348,-80.111516,MJ State Park,"*Broward, Florida, USA",FL,L737,0.00000
7,Mar,2021,Mar/7/2021,25.696688,-80.155863,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L738,0.00000
1,Mar,2021,Mar/1/2021,25.733967,-80.227028,Kennedy Park,"Miami, Florida, USA",FL,L739,0.00000
1,Mar,2021,Mar/1/2021,25.757528,-80.189244,Brickell Bay,"Miami, Florida, USA",FL,L740,0.00000
1,Mar,2021,Mar/1/2021,25.823434,-80.178285,Morningside Park,"Miami, Florida, USA",FL,L741,0.00000
26,Feb,2021,Feb/26/2021,20.644372,-87.055685,Playa del Carmen,"*Quintana Roo, Mexico",WC,L742,N/A
24,Feb,2021,Feb/24/2021,20.644072,-87.055814,Playa del Carmen,"*Quintana Roo, Mexico",WC,L743,N/A
21,Feb,2021,Feb/21/2021,25.696851,-80.156096,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L744,0.00000
18,Feb,2021,Feb/18/2021,20.64444,-87.055697,Playa del Carmen,"*Quintana Roo, Mexico",WC,L745,N/A
8,Feb,2021,Feb/8/2021,20.644274,-87.055722,Playa del Carmen,"*Quintana Roo, Mexico",WC,L746,N/A
31,Jan,2021,Jan/31/2021,29.32385,-94.738563,Galveston Island east end,"Texas, USA",NGM,L747,0.00000
27,Jan,2021,Jan/27/2021,29.276335,-94.808155,Galveston island,"Texas, USA",NGM,L748,0.00000
19,Jan,2021,Jan/19/2021,21.535254,-71.49624,Long Bay (SC),"South Caicos, TCI",BH,L749,0.00000
9,Jan,2021,Jan/9/2021,21.436545,-71.150013,Governors Beach,"South Caicos, TCI",BH,L750,0.00000
14,Mar,2020,Mar/14/2020,26.090943,-80.109035,MJ State Park,"*Broward, Florida, USA",FL,L751,0.00000
9,Mar,2020,Mar/9/2020,25.757669,-80.189247,Brickell Bay,"Miami, Florida, USA",FL,L752,0.00000
9,Mar,2020,Mar/9/2020,25.771525,-80.200252,Jose Marti Park,"Miami, Florida, USA",FL,L753,0.00000
24,Feb,2020,Feb/24/2020,25.731634,-80.162236,RSMAS,"Key Biscayne, Miami, Florida, USA",FL,L754,0.00000
10,Feb,2020,Feb/10/2020,25.731666,-80.162269,RSMAS,"Key Biscayne, Miami, Florida, USA",FL,L755,0.00000
6,Feb,2020,Feb/6/2020,25.720305,-80.14784,Crandon Park,"Key Biscayne, Miami, Florida, USA",FL,L756,0.00031
6,Feb,2020,Feb/6/2020,25.716234,-80.149398,Crandon Park,"Key Biscayne, Miami, Florida, USA",FL,L757,0.00031
9,Jan,2021,Jan/9/2021,21.436545,-71.150013,Governors Beach,"South Caicos, TCI",BH,L758,0.00000
29,Dec,2020,Dec/29/2020,21.81519,-72.16266,Sunset Beach,"Providenciales, TCI",BH,L759,0.00000
29,Dec,2020,Dec/29/2020,21.79525,-72.189645,Grace Bay,"Providenciales, TCI",BH,L760,0.00000
16,Dec,2020,Dec/16/2020,21.488423,-71.523258,East Bay,"South Caicos, TCI",BH,L761,0.00000
25,Nov,2020,Nov/25/2020,21.535353,-71.496207,Long Bay (SC),"South Caicos, TCI",BH,L762,0.00000
1,Nov,2020,Nov/1/2020,25.703807,-80.1534,Crandon Park,"Key Biscayne, Miami, Florida, USA",FL,L763,0.00000
26,Oct,2020,Oct/26/2020,25.689406,-80.156547,Key Biscayne Beach Club,"Miami, Florida, USA",FL,L764,0.00000
20,Oct,2020,Oct/20/2020,26.235091,-80.088131,Atlantic Pier,"Broward, Florida, USA",FL,L765,0.00000
20,Oct,2020,Oct/20/2020,26.06017,-80.111528,MJ State Park,"*Broward, Florida, USA",FL,L766,0.00000
12,Oct,2020,Oct/12/2020,25.731657,-80.162367,RSMAS,"Key Biscayne, Miami, Florida, USA",FL,L767,0.00003
4,Oct,2020,Oct/4/2020,26.320851,-80.074496,County Line,"Broward, Florida, USA",FL,L768,0.00000
24,Sep,2020,Sep/24/2020,21.794715,-72.26196,Blue Hills,"Providenciales, TCI",BH,L769,0.00000
21,Sep,2020,Sep/21/2020,26.320774,-80.074617,County Line,"Broward, Florida, USA",FL,L770,0.00000
17,Sep,2020,Sep/17/2020,25.730934,-80.232854,Shake-A-Leg,"Miami, Florida, USA",FL,L771,0.00000
14,Sep,2020,Sep/14/2020,25.730966,-80.232824,Shake-A-Leg,"Miami, Florida, USA",FL,L772,0.00000
14,Sep,2020,Sep/14/2020,25.733965,-80.226978,Kennedy Park,"Miami, Florida, USA",FL,L773,0.00000
14,Sep,2020,Sep/14/2020,26.060342,-80.111499,MJ State Park,"*Broward, Florida, USA",FL,L774,0.00000
12,Sep,2020,Sep/12/2020,26.320779,-80.07455,County Line,"Broward, Florida, USA",FL,L775,0.00000
10,Sep,2020,Sep/10/2020,25.689267,-80.156655,Key Biscayne Beach Club,"Miami, Florida, USA",FL,L776,0.00000
2,Sep,2020,Sep/2/2020,25.734,-80.22698,Kennedy Park,"Miami, Florida, USA",FL,L777,0.00000
27,Aug,2020,Aug/27/2020,25.695002,-80.156262,Silver Sands Beach Resort,"Miami, Florida, USA",FL,L778,0.00000
26,Aug,2020,Aug/26/2020,19.342989,-81.381732,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L779,0.00000
24,Aug,2020,Aug/24/2020,25.730983,-80.232803,Shake-A-Leg,"Miami, Florida, USA",FL,L780,0.00000
24,Aug,2020,Aug/24/2020,25.73393,-80.227,Kennedy Park,"Miami, Florida, USA",FL,L781,0.00000
24,Aug,2020,Aug/24/2020,26.060356,-80.111396,MJ State Park,"*Broward, Florida, USA",FL,L782,0.00000
23,Aug,2020,Aug/23/2020,26.060453,-80.111331,MJ State Park,"*Broward, Florida, USA",FL,L783,0.00000
22,Aug,2020,Aug/22/2020,26.060368,-80.111337,MJ State Park,"*Broward, Florida, USA",FL,L784,0.00000
21,Aug,2020,Aug/21/2020,19.27427,-81.252726,Mostyn’s Beach,"*Bodden Town, South Grand Cayman, Cayman Islands",GA,L785,0.00000
18,Aug,2020,Aug/18/2020,19.285278,-81.240697,Pease Bay Beach,"*Bodden Town, South Grand Cayman, Cayman Islands",GA,L786,0.00000
10,Aug,2020,Aug/10/2020,25.733962,-80.22703,Kennedy Park,"Miami, Florida, USA",FL,L787,0.00000
10,Aug,2016,Aug/10/2016,19.271938,-81.310098,Bat Cave Beach,"South Grand Cayman, Cayman Islands",GA,L788,0.00000
8,Aug,2020,Aug/8/2020,26.060427,-80.111399,MJ State Park,"*Broward, Florida, USA",FL,L789,0.00000
6,Aug,2020,Aug/6/2020,26.320858,-80.074503,County Line,"Broward, Florida, USA",FL,L790,0.00000
5,Aug,2020,Aug/5/2020,25.757495,-80.18929,Brickell Bay,"Miami, Florida, USA",FL,L791,0.00000
5,Aug,2020,Aug/5/2020,26.060319,-80.111399,MJ State Park,"*Broward, Florida, USA",FL,L792,0.00000
27,Jul,2020,Jul/27/2020,25.75763,-80.1893,Brickell Bay,"Miami, Florida, USA",FL,L793,0.00000
27,Jul,2020,Jul/27/2020,25.823403,-80.178296,Morningside Park,"Miami, Florida, USA",FL,L794,0.00000
23,Jul,2020,Jul/23/2020,25.823322,-80.178267,Morningside Park,"Miami, Florida, USA",FL,L795,0.00097
20,Jul,2020,Jul/20/2020,25.757536,-80.189258,Brickell Bay,"Miami, Florida, USA",FL,L796,0.00073
17,Jul,2020,Jul/17/2020,19.344081,-81.382242,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L797,0.00000
15,Jul,2020,Jul/15/2020,19.344319,-81.382207,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L798,0.00000
11,Jul,2020,Jul/11/2020,26.235283,-80.087884,Atlantic Pier,"Broward, Florida, USA",FL,L799,0.00000
3,Jul,2020,Jul/3/2020,19.386514,-81.411906,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L800,0.00032
30,Jun,2020,Jun/30/2020,25.731683,-80.162307,RSMAS,"Key Biscayne, Miami, Florida, USA",FL,L801,0.00138
30,Jun,2020,Jun/30/2020,26.059952,-80.111427,MJ State Park,"*Broward, Florida, USA",FL,L802,0.00000
29,Jun,2020,Jun/29/2020,25.823406,-80.178327,Morningside Park,"Miami, Florida, USA",FL,L803,0.00071
23,Jun,2020,Jun/23/2020,25.731646,-80.162304,RSMAS,"Key Biscayne, Miami, Florida, USA",FL,L804,0.00000
22,Jun,2020,Jun/22/2020,25.734035,-80.227036,Kennedy Park,"Miami, Florida, USA",FL,L805,0.00000
19,Jun,2020,Jun/19/2020,26.235433,-80.087886,Atlantic Pier,"Broward, Florida, USA",FL,L806,0.00000
16,Jun,2020,Jun/16/2020,19.393661,-81.376994,Barkers Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L807,0.00174
16,Jun,2020,Jun/16/2020,19.396107,-81.383385,Barkers Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L808,0.00027
14,Jun,2020,Jun/14/2020,19.363612,-81.258886,Rum Point (Northside),"Northside, Grand Cayman",GA,L809,0.00043
13,Jun,2020,Jun/13/2020,26.235466,-80.087941,Atlantic Pier,"Broward, Florida, USA",FL,L810,0.00000
5,Jun,2020,Jun/5/2020,19.395586,-81.381223,Barkers Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L811,0.00000
5,Jun,2020,Jun/5/2020,19.396319,-81.386099,Barkers Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L812,0.00000
2,Jun,2020,Jun/2/2020,19.370169,-81.403707,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L813,0.00000
2,Jun,2020,Jun/2/2020,19.39628,-81.385024,Barkers Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L814,0.00000
31,May,2020,May/31/2020,26.060117,-80.111426,MJ State Park,"*Broward, Florida, USA",FL,L815,0.00000
29,May,2020,May/29/2020,26.060424,-80.111484,MJ State Park,"*Broward, Florida, USA",FL,L816,0.00000
23,May,2020,May/23/2020,26.06022,-80.111334,MJ State Park,"*Broward, Florida, USA",FL,L817,0.00000
10,May,2020,May/10/2020,26.320756,-80.07448,County Line,"Broward, Florida, USA",FL,L818,0.00007
19,Apr,2020,Apr/19/2020,26.060405,-80.111337,MJ State Park,"*Broward, Florida, USA",FL,L819,0.00000
18,Apr,2020,Apr/18/2020,26.060327,-80.111368,MJ State Park,"*Broward, Florida, USA",FL,L820,0.00000
13,Apr,2020,Apr/13/2020,26.060403,-80.11142,MJ State Park,"*Broward, Florida, USA",FL,L821,0.00000
17,Mar,2020,Mar/17/2020,26.060299,-80.111399,MJ State Park,"*Broward, Florida, USA",FL,L822,0.00000
16,Mar,2020,Mar/16/2020,26.060345,-80.111341,MJ State Park,"*Broward, Florida, USA",FL,L823,0.00000
5,Mar,2020,Mar/5/2020,26.320807,-80.074457,County Line,"Broward, Florida, USA",FL,L824,0.00024
4,Mar,2020,Mar/4/2020,20.847416,-86.875847,Puerto Morelos Ventana al Mar,"Quintana Roo, Mexico",WC,L825,0.00000
6,Nov,2019,Nov/6/2019,18.672272,-68.402077,"Lopesan, Punta Cana",Dominican Republic,GA,L826,0.00000
6,Nov,2019,Nov/6/2019,18.672472,-68.402256,"Lopesan, Punta Cana",Dominican Republic,GA,L827,0.00000
5,Nov,2019,Nov/5/2019,18.679649,-68.411149,"Now Larimar, Punta Cana",Dominican Republic,GA,L828,0.00000
4,Nov,2019,Nov/4/2019,25.615183,-80.305346,Deering Estate,"Miami, Florida, USA",FL,L829,0.00000
4,Nov,2019,Nov/4/2019,18.671666,-68.401258,"Lopesan, Punta Cana",Dominican Republic,GA,L830,0.00000
3,Nov,2019,Nov/3/2019,18.669096,-68.399195,"Bavaro, Punta Cana",Dominican Republic,GA,L831,0.00000
3,Nov,2019,Nov/3/2019,18.672171,-68.40188,"Lopesan, Punta Cana",Dominican Republic,GA,L832,0.00000
30,Oct,2019,Oct/30/2019,25.615205,-80.305352,Deering Estate,"Miami, Florida, USA",FL,L833,0.00000
26,Oct,2019,Oct/26/2019,26.060232,-80.111516,MJ State Park,"*Broward, Florida, USA",FL,L834,0.00051
25,Oct,2019,Oct/25/2019,26.060253,-80.111524,MJ State Park,"*Broward, Florida, USA",FL,L835,0.00051
15,Oct,2019,Oct/15/2019,26.060321,-80.111437,MJ State Park,"*Broward, Florida, USA",FL,L836,0.00000
14,Oct,2019,Oct/14/2019,25.615213,-80.305376,Deering Estate,"Miami, Florida, USA",FL,L837,0.00000
3,Oct,2019,Oct/3/2019,25.61529,-80.305365,Deering Estate,"Miami, Florida, USA",FL,L838,0.00000
2,Oct,2019,Oct/2/2019,26.06017,-80.111544,MJ State Park,"*Broward, Florida, USA",FL,L839,0.00121
30,Sep,2019,Sep/30/2019,26.060253,-80.111533,MJ State Park,"*Broward, Florida, USA",FL,L840,0.00128
24,Sep,2019,Sep/24/2019,26.060304,-80.111474,MJ State Park,"*Broward, Florida, USA",FL,L841,0.00000
22,Sep,2019,Sep/22/2019,26.060326,-80.111456,MJ State Park,"*Broward, Florida, USA",FL,L842,0.00000
22,May,2019,May/22/2019,18.537433,-68.355709,"Westin, Punta Cana",Dominican Republic,GA,L843,0.00005
3,Mar,2019,Mar/3/2019,25.702537,-80.154012,Crandon Park,"Key Biscayne, Miami, Florida, USA",FL,L844,0.00007
21,Nov,2021,Nov/21/2021,20.644897,-87.055245,Playa Del Carmen,"*Quintana Roo, Mexico",WC,L845,N/A
17,Nov,2021,Nov/17/2021,20.644863,-87.055298,Playa Del Carmen,"*Quintana Roo, Mexico",WC,L846,N/A
15,Nov,2021,Nov/15/2021,20.64487,-87.055271,Playa Del Carmen,"*Quintana Roo, Mexico",WC,L847,N/A
15,Nov,2021,Nov/15/2021,25.696932,-80.156424,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L848,0.00000
14,Nov,2021,Nov/14/2021,25.696858,-80.156037,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L849,0.00000
13,Nov,2021,Nov/13/2021,25.696808,-80.156003,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L850,0.00000
9,Nov,2021,Nov/9/2021,20.644639,-87.055439,Playa Del Carmen,"*Quintana Roo, Mexico",WC,L851,N/A
9,Nov,2021,Nov/9/2021,25.696844,-80.156356,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L852,0.00034
7,Nov,2021,Nov/7/2021,25.696843,-80.155949,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L853,0.00058
7,Nov,2021,Nov/7/2021,20.644716,-87.055372,Playa Del Carmen,"*Quintana Roo, Mexico",WC,L854,N/A
6,Nov,2021,Nov/6/2021,25.695796,-80.156179,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L855,0.00000
5,Nov,2021,Nov/5/2021,20.644815,-87.055243,Playa Del Carmen,"*Quintana Roo, Mexico",WC,L856,N/A
31,Oct,2021,Oct/31/2021,25.696878,-80.156017,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L857,0.00000
28,Oct,2021,Oct/28/2021,25.696867,-80.156051,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L858,0.00000
27,Oct,2021,Oct/27/2021,25.696951,-80.155957,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L859,0.00000
26,Oct,2021,Oct/26/2021,25.696831,-80.155763,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L860,0.00000
17,Nov,2021,Nov/17/2021,20.868839,-86.868183,UNAM,"*Quintana Roo, Mexico",WC,L861,0.00000
11,Nov,2021,Nov/11/2021,20.868839,-86.868183,UNAM,"*Quintana Roo, Mexico",WC,L862,0.00000
5,Nov,2021,Nov/5/2021,20.868839,-86.868183,UNAM,"*Quintana Roo, Mexico",WC,L863,0.00000
23,Oct,2021,Oct/23/2021,25.696756,-80.155856,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L864,0.00083
17,Oct,2021,Oct/17/2021,25.696929,-80.155905,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L865,0.00000
9,Oct,2021,Oct/9/2021,25.696835,-80.155878,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L866,0.00000
30,Sep,2021,Sep/30/2021,25.69688,-80.156557,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L867,0.00000
29,Sep,2021,Sep/29/2021,25.696877,-80.156175,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L868,0.00000
28,Sep,2021,Sep/28/2021,25.696854,-80.155925,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L869,0.00000
27,Sep,2021,Sep/27/2021,25.696843,-80.156012,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L870,0.00000
26,Sep,2021,Sep/26/2021,25.696929,-80.156573,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L871,0.00000
23,Sep,2021,Sep/23/2021,25.696903,-80.15644,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L872,0.00000
20,Sep,2021,Sep/20/2021,25.696872,-80.156123,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L873,0.00000
19,Sep,2021,Sep/19/2021,25.696918,-80.155967,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L874,0.00000
16,Sep,2021,Sep/16/2021,25.69695,-80.156436,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L875,0.00000
10,Sep,2021,Sep/10/2021,25.696911,-80.156274,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L876,0.00000
9,Sep,2021,Sep/9/2021,25.696873,-80.156076,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L877,0.00000
7,Sep,2021,Sep/7/2021,25.696929,-80.156247,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L878,0.00000
6,Sep,2021,Sep/6/2021,25.69688,-80.156276,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L879,0.00000
27,Aug,2021,Aug/27/2021,20.644869,-87.055204,Playa Del Carmen,"*Quintana Roo, Mexico",WC,L880,N/A
27,Aug,2021,Aug/27/2021,21.506928,-71.139779,Little Bluff,"Grand Turk, TCI",BH,L881,0.00112
